Microsoft (R) COFF/PE Dumper Version 14.43.34808.0
Copyright (C) Microsoft Corporation.  All rights reserved.

File Type: DLL

  Section contains the following exports for ntdll.dll

    00000000 characteristics
    5C6E1C38 time date stamp Thu Feb 21 11:34:16 2019
        0.00 version
           1 ordinal base
        569  22A 00021F30 NtWaitForDebugEvent
        570  22B 00021F48 NtWaitForKeyedEvent
        572  22C 00020178 NtWaitForMultipleObjects
        571  22D 0001FB20 NtWaitForMultipleObjects32
        573  22E 0001F8EC NtWaitForSingleObject
        574  22F 00021F64 NtWaitForWorkViaWorkerFactory
        575  230 00021F7C NtWaitHighEventPair
        576  231 00021F98 NtWaitLowEventPair
        577  232 00021FB4 NtWorkerFactoryWorkerReady
        578  233 0002217C NtWow64CallFunction64
        579  234 00022014 NtWow64CsrAllocateCaptureBuffer
        580  235 00022044 NtWow64CsrAllocateMessagePointer
        581  236 0002205C NtWow64CsrCaptureMessageBuffer
        582  237 00022074 NtWow64CsrCaptureMessageString
        583  238 00021FFC NtWow64CsrClientCallServer
        584  239 00021FCC NtWow64CsrClientConnectToServer
        585  23A 0002202C NtWow64CsrFreeCaptureBuffer
        586  23B 0002208C NtWow64CsrGetProcessId
        587  23C 00021FE4 NtWow64CsrIdentifyAlertableThread
        588  23D 000220A4 NtWow64CsrVerifyRegion
        589  23E 000220BC NtWow64DebuggerCall
        590  23F 000220D4 NtWow64GetCurrentProcessorNumberEx
        591  240 000220EC NtWow64GetNativeSystemInformation
        592  241 00022104 NtWow64InterlockedPopEntrySList
        593  242 0002211C NtWow64QueryInformationProcess64
        594  243 00022164 NtWow64QueryVirtualMemory64
        595  244 00022134 NtWow64ReadVirtualMemory64
        596  245 0002214C NtWow64WriteVirtualMemory64
        597  246 0001F958 NtWriteFile
        598  247 0001FB3C NtWriteFileGather
        599  248 00020114 NtWriteRequestData
        600  249 0001FE44 NtWriteVirtualMemory
        601  24A 0001FF6C NtYieldExecution
        602  24B 0003CD12 NtdllDefWindowProc_A
        603  24C 000326AD NtdllDefWindowProc_W
        604  24D 00071448 NtdllDialogWndProc_A
        605  24E 00063B72 NtdllDialogWndProc_W
        606  24F 000B184E PfxFindPrefix
        607  250 000B1501 PfxInitialize
        608  251 000B175B PfxInsertPrefix
        609  252 000B1523 PfxRemovePrefix
        610  253 000B1970 RtlAbortRXact
        611  254 0006675F RtlAbsoluteToSelfRelativeSD
        612  255 00038420 RtlAcquirePebLock
        613  256 0005B51D RtlAcquirePrivilege
        614  257 000A857B RtlAcquireReleaseSRWLockExclusive
        615  258 00045405 RtlAcquireResourceExclusive
        616  259 000604DC RtlAcquireResourceShared
        617  25A 0003409F RtlAcquireSRWLockExclusive
        618  25B 00032630 RtlAcquireSRWLockShared
        619  25C 0006636E RtlActivateActivationContext
        620  25D 000663AF RtlActivateActivationContextEx
          9  25E 00022231 RtlActivateActivationContextUnsafeFast
        621  25F 0003D82D RtlAddAccessAllowedAce
        622  260 0005DCB2 RtlAddAccessAllowedAceEx
        623  261 000B5384 RtlAddAccessAllowedObjectAce
        624  262 00075762 RtlAddAccessDeniedAce
        625  263 000B52EE RtlAddAccessDeniedAceEx
        626  264 000B53D1 RtlAddAccessDeniedObjectAce
        627  265 0007A01B RtlAddAce
        628  266 000B1B46 RtlAddActionToRXact
        629  267 000646F8 RtlAddAtomToAtomTable
        630  268 000B19B2 RtlAddAttributeActionToRXact
        631  269 000B5312 RtlAddAuditAccessAce
        632  26A 000B5349 RtlAddAuditAccessAceEx
        633  26B 000B541F RtlAddAuditAccessObjectAce
        634  26C 000B50A9 RtlAddCompoundAce
        635  26D 000B56BB RtlAddIntegrityLabelToBoundaryDescriptor
        636  26E 0006A5F5 RtlAddMandatoryAce
        637  26F 0002F6EA RtlAddRefActivationContext
        638  270 0004B643 RtlAddRefMemoryStream
        639  271 0006CBC3 RtlAddSIDToBoundaryDescriptor
        640  272 0005861D RtlAddVectoredContinueHandler
        641  273 00074141 RtlAddVectoredExceptionHandler
        642  274 00051AFE RtlAddressInSectionTable
        643  275 000B222C RtlAdjustPrivilege
        644  276 000398A3 RtlAllocateActivationContextStack
        645  277 00038D12 RtlAllocateAndInitializeSid
        646  278 000385A1 RtlAllocateHandle
        647  279 0002E0E6 RtlAllocateHeap
        648  27A 000F00A0 RtlAllocateMemoryBlockLookaside
        649  27B 000F0010 RtlAllocateMemoryZone
        650  27C 0002F9EA RtlAnsiCharToUnicodeChar
        651  27D 000B654E RtlAnsiStringToUnicodeSize
        652  27E 0002E77D RtlAnsiStringToUnicodeString
        653  27F 000B6B8D RtlAppendAsciizToString
        654  280 0009ED3C RtlAppendPathElement
        655  281 000B6BED RtlAppendStringToString
        656  282 0003B19B RtlAppendUnicodeStringToString
        657  283 0003B044 RtlAppendUnicodeToString
        658  284 000A7A8F RtlApplicationVerifierStop
        659  285 000B1FFF RtlApplyRXact
        660  286 000B207C RtlApplyRXactNoFlush
        661  287 000B2610 RtlAreAllAccessesGranted
        662  288 000B262C RtlAreAnyAccessesGranted
        663  289 000B73D6 RtlAreBitsClear
        664  28A 00059319 RtlAreBitsSet
        665  28B 000B784F RtlAssert
        666  28C 000B7952 RtlBarrier
        667  28D 000B7A64 RtlBarrierForDelete
        668  28E 000E0D58 RtlCancelTimer
        669  28F 00063533 RtlCaptureContext
        670  290 000645E5 RtlCaptureStackBackTrace
        671  291 000B7D26 RtlCaptureStackContext
        672  292 00070DA6 RtlCharToInteger
        673  293 000640FA RtlCheckForOrphanedCriticalSections
        674  294 000B8214 RtlCheckRegistryKey
        675  295 000A32F8 RtlCheckSandboxedToken
        676  296 0005243B RtlCleanUpTEBLangLists
        677  297 0006864B RtlClearAllBits
        678  298 000592C9 RtlClearBits
        679  299 000A1AE7 RtlCloneMemoryStream
        680  29A 000AE8FB RtlCloneUserProcess
        681  29B 000BD690 RtlCmDecodeMemIoResource
        682  29C 000BD49C RtlCmEncodeMemIoResource
        683  29D 000A39CD RtlCommitDebugInfo
        684  29E 000A1AE7 RtlCommitMemoryStream
        685  29F 00060D95 RtlCompactHeap
        686  2A0 000BFDD2 RtlCompareAltitudes
        687  2A1 00058940 RtlCompareMemory
        688  2A2 00058990 RtlCompareMemoryUlong
        689  2A3 000B6AA4 RtlCompareString
        690  2A4 0003BAAC RtlCompareUnicodeString
        691  2A5 0003AEAA RtlCompareUnicodeStrings
        692  2A6 000C001D RtlCompressBuffer
        693  2A7 000C0269 RtlComputeCrc32
        694  2A8 000ACBF9 RtlComputeImportTableHash
        695  2A9 000A1840 RtlComputePrivatizedDllName_U
        696  2AA 000C06A5 RtlConnectToSm
        697  2AB 000B0F21 RtlConsoleMultiByteToUnicodeN
        698  2AC 000C0F74 RtlContractHashTable
        699  2AD 000A22C4 RtlConvertExclusiveToShared
        700  2AE 000B9DE8 RtlConvertLCIDToString
        701  2AF 0004F1F6 RtlConvertLongToLargeInteger
        702  2B0 0007862F RtlConvertSharedToExclusive
        703  2B1 0003B338 RtlConvertSidToUnicodeString
        704  2B2 000A307C RtlConvertToAutoInheritSecurityObject
        705  2B3 000A3640 RtlConvertUiListToApiList
        706  2B4 0004F1FE RtlConvertUlongToLargeInteger
        707  2B5 000C188A RtlCopyContext
        708  2B6 000C1868 RtlCopyExtendedContext
        709  2B7 000B2583 RtlCopyLuid
        710  2B8 000B25A1 RtlCopyLuidAndAttributesArray
        711  2B9 000C1CE8 RtlCopyMappedMemory
        712  2BA 000A1B01 RtlCopyMemoryStreamTo
        713  2BB 000A1B01 RtlCopyOutOfProcessMemoryStreamTo
        714  2BC 000A2C01 RtlCopySecurityDescriptor
        715  2BD 00038C17 RtlCopySid
        716  2BE 000B22E8 RtlCopySidAndAttributesArray
        717  2BF 000627EC RtlCopyString
        718  2C0 0003B207 RtlCopyUnicodeString
        719  2C1 0003D6FE RtlCreateAcl
        720  2C2 0004D87F RtlCreateActivationContext
        721  2C3 000A2D4C RtlCreateAndSetSD
        722  2C4 0004D56F RtlCreateAtomTable
        723  2C5 000C1F16 RtlCreateBootStatusDataFile
        724  2C6 00069545 RtlCreateBoundaryDescriptor
        725  2C7 000C2139 RtlCreateEnvironment
        726  2C8 000615EB RtlCreateEnvironmentEx
        727  2C9 000C1062 RtlCreateHashTable
        728  2CA 0004E29E RtlCreateHeap
        729  2CB 00069B74 RtlCreateMemoryBlockLookaside
        730  2CC 00069A73 RtlCreateMemoryZone
        731  2CD 000AEA9B RtlCreateProcessParameters
        732  2CE 0005FFE3 RtlCreateProcessParametersEx
        733  2CF 000A1D6E RtlCreateProcessReflection
        734  2D0 00075671 RtlCreateQueryDebugBuffer
        735  2D1 000B824A RtlCreateRegistryKey
        736  2D2 0003D671 RtlCreateSecurityDescriptor
        737  2D3 0006C914 RtlCreateServiceSid
        738  2D4 000C2A2A RtlCreateSystemVolumeInformationFolder
        739  2D5 00049F5B RtlCreateTagHeap
        740  2D6 0006F694 RtlCreateTimer
        741  2D7 0006F5BE RtlCreateTimerQueue
        742  2D8 0005697E RtlCreateUnicodeString
        743  2D9 0003B00D RtlCreateUnicodeStringFromAsciiz
        744  2DA 000AE851 RtlCreateUserProcess
        745  2DB 000A3003 RtlCreateUserSecurityObject
        746  2DC 000721CE RtlCreateUserStack
        747  2DD 000AE8C1 RtlCreateUserThread
        748  2DE 000B237C RtlCreateVirtualAccountSid
        749  2DF 000455B5 RtlCultureNameToLCID
        750  2E0 000B02EB RtlCustomCPToUnicodeN
        751  2E1 0007872C RtlCutoverTimeToSystemTime
        752  2E2 000A3A0C RtlDeCommitDebugInfo
        753  2E3 000AE41A RtlDeNormalizeProcessParams
        754  2E4 000661D0 RtlDeactivateActivationContext
         10  2E5 00022199 RtlDeactivateActivationContextUnsafeFast
        755  2E6 000E0C28 RtlDebugPrintTimes
        756  2E7 00039665 RtlDecodePointer
        757  2E8 0003A6D8 RtlDecodeSystemPointer
        758  2E9 000C0095 RtlDecompressBuffer
        759  2EA 000C00FD RtlDecompressFragment
        760  2EB 000A308C RtlDefaultNpAcl
        761  2EC 0005DEC1 RtlDelete
        762  2ED 000584EC RtlDeleteAce
        763  2EE 000648AB RtlDeleteAtomFromAtomTable
        764  2EF 000B7C3D RtlDeleteBarrier
        765  2F0 0002E735 RtlDeleteBoundaryDescriptor
        766  2F1 00033D8D RtlDeleteCriticalSection
        767  2F2 0005DDFF RtlDeleteElementGenericTable
        768  2F3 00079E9E RtlDeleteElementGenericTableAvl
        769  2F4 000C0B28 RtlDeleteHashTable
        770  2F5 000C2C82 RtlDeleteNoSplay
        771  2F6 000B8280 RtlDeleteRegistryValue
        772  2F7 000593D5 RtlDeleteResource
        773  2F8 0006D76D RtlDeleteSecurityObject
        774  2F9 0006F18F RtlDeleteTimer
        775  2FA 000E0C30 RtlDeleteTimerQueue
        776  2FB 00071FE7 RtlDeleteTimerQueueEx
        777  2FC 000C3120 RtlDeregisterSecureMemoryCacheCallback
        778  2FD 000E0D83 RtlDeregisterWait
        779  2FE 000708E4 RtlDeregisterWaitEx
        780  2FF 000B54B6 RtlDestroyAtomTable
        781  300 00062FF6 RtlDestroyEnvironment
        782  301 0005959C RtlDestroyHandleTable
        783  302 0005DA3C RtlDestroyHeap
        784  303 0006A5B2 RtlDestroyMemoryBlockLookaside
        785  304 0006A537 RtlDestroyMemoryZone
        786  305 0005FE9A RtlDestroyProcessParameters
        787  306 000762C0 RtlDestroyQueryDebugBuffer
        788  307 000590B9 RtlDetectHeapLeaks
        789  308 00039F7A RtlDetermineDosPathNameType_U
        790  309 0009EAC0 RtlDisableThreadProfiling
        791  30A 000326DA RtlDllShutdownInProgress
        792  30B 000B69E7 RtlDnsHostNameToComputerName
        793  30C 0004CC85 RtlDoesFileExists_U
        794  30D 0002F052 RtlDosApplyFileIsolationRedirection_Ustr
        795  30E 0005188F RtlDosPathNameToNtPathName_U
        796  30F 0003DA44 RtlDosPathNameToNtPathName_U_WithStatus
        797  310 0003DA1E RtlDosPathNameToRelativeNtPathName_U
        798  311 0003A261 RtlDosPathNameToRelativeNtPathName_U_WithStatus
        799  312 0009EFFA RtlDosSearchPath_U
        800  313 000528C5 RtlDosSearchPath_Ustr
        801  314 000B64CC RtlDowncaseUnicodeChar
        802  315 0005C798 RtlDowncaseUnicodeString
        803  316 000A2313 RtlDumpResource
        804  317 0005C3B1 RtlDuplicateUnicodeString
        805  318 000B556D RtlEmptyAtomTable
        806  319 000A2390 RtlEnableEarlyCriticalSectionEventCreation
        807  31A 0009E9EF RtlEnableThreadProfiling
        808  31B 0003B28F RtlEncodePointer
        809  31C 0004060C RtlEncodeSystemPointer
        810  31D 000C0DC0 RtlEndEnumerationHashTable
        811  31E 000C0E15 RtlEndWeakEnumerationHashTable
        812  31F 0004EFD4 RtlEnlargedIntegerMultiply
        813  320 0004EFEC RtlEnlargedUnsignedDivide
        814  321 0004EFE0 RtlEnlargedUnsignedMultiply
        815  322 000222F0 RtlEnterCriticalSection
        816  323 000BDB94 RtlEnumProcessHeaps
        817  324 000C0D40 RtlEnumerateEntryHashTable
        818  325 000C2D91 RtlEnumerateGenericTable
        819  326 00079B6B RtlEnumerateGenericTableAvl
        820  327 000C2FD3 RtlEnumerateGenericTableLikeADirectory
        821  328 0005939A RtlEnumerateGenericTableWithoutSplaying
        822  329 00079E5F RtlEnumerateGenericTableWithoutSplayingAvl
        823  32A 000B69DA RtlEqualComputerName
        824  32B 000B697D RtlEqualDomainName
        825  32C 000B255A RtlEqualLuid
        826  32D 0006D719 RtlEqualPrefixSid
        827  32E 00038DE1 RtlEqualSid
        828  32F 0005F88D RtlEqualString
        829  330 0002E8BB RtlEqualUnicodeString
        830  331 000B21F5 RtlEraseUnicodeString
        831  332 000C4001 RtlEthernetAddressToStringA
        832  333 000C4044 RtlEthernetAddressToStringW
        833  334 000C4469 RtlEthernetStringToAddressA
        834  335 000C458C RtlEthernetStringToAddressW
        835  336 00058DD6 RtlExitUserProcess
        836  337 000523D9 RtlExitUserThread
        837  338 0003A543 RtlExpandEnvironmentStrings
        838  339 0005327F RtlExpandEnvironmentStrings_U
        839  33A 000C0E22 RtlExpandHashTable
        840  33B 000B62B4 RtlExtendMemoryBlockLookaside
        841  33C 000B63CF RtlExtendMemoryZone
        842  33D 0004F0FA RtlExtendedIntegerMultiply
        843  33E 0004F00C RtlExtendedLargeIntegerDivide
        844  33F 0004F06A RtlExtendedMagicDivide
        845  340 000589C0 RtlFillMemory
        846  341 00058A30 RtlFillMemoryUlong
        847  342 00058A00 RtlFillMemoryUlonglong
        848  343 000A1AC5 RtlFinalReleaseOutOfProcessMemoryStream
        849  344 0006DA6E RtlFindAceByType
        850  345 0006393D RtlFindActivationContextSectionGuid
        851  346 0002ED40 RtlFindActivationContextSectionString
        852  347 0002FC07 RtlFindCharInUnicodeString
        853  348 00040FB5 RtlFindClearBits
        854  349 00041089 RtlFindClearBitsAndSet
        855  34A 000B6F4A RtlFindClearRuns
        856  34B 000BD70B RtlFindClosestEncodableLength
        857  34C 000B75F0 RtlFindLastBackwardRunClear
        858  34D 000B776B RtlFindLeastSignificantBit
        859  34E 000B727D RtlFindLongestRunClear
        860  34F 0005F015 RtlFindMessage
        861  350 000B76C0 RtlFindMostSignificantBit
        862  351 000B7466 RtlFindNextForwardRunClear
        863  352 000B6C6F RtlFindSetBits
        864  353 000B7804 RtlFindSetBitsAndClear
        865  354 000327E8 RtlFirstEntrySList
        866  355 0003D5C3 RtlFirstFreeAce
        867  356 00041238 RtlFlsAlloc
        868  357 00059416 RtlFlsFree
        869  358 000C325C RtlFlushSecureMemoryCache
        870  359 0003B5B5 RtlFormatCurrentUserKeyPath
        871  35A 000C46C2 RtlFormatMessage
        872  35B 0005E4EB RtlFormatMessageEx
        873  35C 000522C5 RtlFreeActivationContextStack
        874  35D 0002E1E6 RtlFreeAnsiString
        875  35E 000385E3 RtlFreeHandle
        876  35F 0002E045 RtlFreeHeap
        877  360 000F0080 RtlFreeMemoryBlockLookaside
        878  361 0009E75A RtlFreeOemString
        879  362 00038CE2 RtlFreeSid
        880  363 000522A1 RtlFreeThreadActivationContextStack
        881  364 0002E1E6 RtlFreeUnicodeString
        882  365 0007193F RtlFreeUserStack
        883  366 0005F99D RtlGUIDFromString
        884  367 000C4A99 RtlGenerate8dot3Name
        885  368 00053685 RtlGetAce
        886  369 0003BBC5 RtlGetActiveActivationContext
        887  36A 000B7E2B RtlGetCallersAddress
        888  36B 000BFFB3 RtlGetCompressionWorkSpaceSize
        889  36C 00063C97 RtlGetControlSecurityDescriptor
        890  36D 000A21E9 RtlGetCriticalSectionRecursionCount
        891  36E 00059B79 RtlGetCurrentDirectory_U
        892  36F 00039AFC RtlGetCurrentPeb
        893  370 00074D21 RtlGetCurrentProcessorNumber
        894  371 000340DF RtlGetCurrentProcessorNumberEx
        895  372 00038269 RtlGetCurrentTransaction
        896  373 00042F22 RtlGetDaclSecurityDescriptor
        897  374 000C2D02 RtlGetElementGenericTable
        898  375 000C2EED RtlGetElementGenericTableAvl
        899  376 000C4F68 RtlGetEnabledExtendedFeatures
        900  377 000C1ABA RtlGetExtendedContextLength
        901  378 000C1B41 RtlGetExtendedFeaturesMask
        902  379 000BBFBC RtlGetFileMUIPath
        903  37A 0009F54A RtlGetFrame
        904  37B 0003E22B RtlGetFullPathName_U
        905  37C 0003A658 RtlGetFullPathName_UEx
        906  37D 0003A437 RtlGetFullPathName_UstrEx
        907  37E 00066DC7 RtlGetGroupSecurityDescriptor
        908  37F 0003CC01 RtlGetIntegerAtom
        909  380 000C4F87 RtlGetLastNtStatus
        910  381 00053AA5 RtlGetLastWin32Error
        911  382 0004D680 RtlGetLengthWithoutLastFullDosOrNtPathElement
        912  383 0009EF15 RtlGetLengthWithoutTrailingPathSeperators
        913  384 0004A733 RtlGetLocaleFileMappingAddress
        914  385 0005366D RtlGetLongestNtPathLength
        915  386 000220EC RtlGetNativeSystemInformation
        916  387 000C0CAF RtlGetNextEntryHashTable
        917  388 00038151 RtlGetNtGlobalFlags
        918  389 00038702 RtlGetNtProductType
        919  38A 0004B3B9 RtlGetNtVersionNumbers
        920  38B 00066D80 RtlGetOwnerSecurityDescriptor
        921  38C 00046712 RtlGetParentLocaleName
        922  38D 00073A21 RtlGetProcessHeaps
        923  38E 000B9AA2 RtlGetProcessPreferredUILanguages
        924  38F 0005E8CF RtlGetProductInfo
        925  390 0005DCD6 RtlGetSaclSecurityDescriptor
        926  391 000B2D2B RtlGetSecurityDescriptorRMControl
        927  392 000C1E11 RtlGetSetBootStatusData
        928  393 000BA93E RtlGetSystemPreferredUILanguages
        929  394 00075018 RtlGetThreadErrorMode
        930  395 000B8DB1 RtlGetThreadLangIdByIndex
        931  396 00043B09 RtlGetThreadPreferredUILanguages
        932  397 000BB8EF RtlGetUILanguageInfo
        933  398 0009FACF RtlGetUnloadEventTrace
        934  399 00075621 RtlGetUnloadEventTraceEx
        935  39A 00064DFD RtlGetUserInfoHeap
        936  39B 000BC80F RtlGetUserPreferredUILanguages
        937  39C 0003863A RtlGetVersion
        938  39D 0002EF3A RtlHashUnicodeString
        939  39E 000C6329 RtlHeapTrkInitialize
        940  39F 00071351 RtlIdentifierAuthoritySid
        941  3A0 00070212 RtlIdnToAscii
        942  3A1 000C71A5 RtlIdnToNameprepUnicode
        943  3A2 000C71C9 RtlIdnToUnicode
        944  3A3 0002F60E RtlImageDirectoryEntryToData
        945  3A4 00034804 RtlImageNtHeader
        946  3A5 0002F55D RtlImageNtHeaderEx
        947  3A6 00051B30 RtlImageRvaToSection
        948  3A7 000B57B1 RtlImageRvaToVa
        949  3A8 0007535A RtlImpersonateSelf
        950  3A9 00075374 RtlImpersonateSelfEx
        951  3AA 0002E298 RtlInitAnsiString
        952  3AB 0002F863 RtlInitAnsiStringEx
        953  3AC 000B7BC4 RtlInitBarrier
        954  3AD 0004BA4C RtlInitCodePageTable
        955  3AE 000C0CF5 RtlInitEnumerationHashTable
        956  3AF 000A1AC5 RtlInitMemoryStream
        957  3B0 0004BA1B RtlInitNlsTables
        958  3B1 000A1AC5 RtlInitOutOfProcessMemoryStream
        959  3B2 0002E260 RtlInitString
        960  3B3 0002E2D0 RtlInitUnicodeString
        961  3B4 000380FC RtlInitUnicodeStringEx
        962  3B5 000C0DF5 RtlInitWeakEnumerationHashTable
        963  3B6 0004B643 RtlInitializeAtomPackage
        964  3B7 00034083 RtlInitializeBitMap
        965  3B8 0003B13A RtlInitializeConditionVariable
        966  3B9 000C736A RtlInitializeContext
        967  3BA 000342F0 RtlInitializeCriticalSection
        968  3BB 000326B8 RtlInitializeCriticalSectionAndSpinCount
        969  3BC 00033F3E RtlInitializeCriticalSectionEx
        970  3BD 0003979F RtlInitializeExceptionChain
        971  3BE 000C19CC RtlInitializeExtendedContext
        972  3BF 00041A12 RtlInitializeGenericTable
        973  3C0 00069CED RtlInitializeGenericTableAvl
        974  3C1 0004E0E9 RtlInitializeHandleTable
        975  3C2 0004744E RtlInitializeNtUserPfn
        976  3C3 000B1D1B RtlInitializeRXact
        977  3C4 000452BE RtlInitializeResource
        978  3C5 00038DD4 RtlInitializeSListHead
        979  3C6 0003B13A RtlInitializeSRWLock
        980  3C7 0003EFD6 RtlInitializeSid
        981  3C8 0005D26A RtlInsertElementGenericTable
        982  3C9 00069D36 RtlInsertElementGenericTableAvl
        983  3CA 0005D29C RtlInsertElementGenericTableFull
        984  3CB 00069D69 RtlInsertElementGenericTableFullAvl
        985  3CC 000C0BBF RtlInsertEntryHashTable
        986  3CD 000B813D RtlInt64ToUnicodeString
        987  3CE 0004ED4F RtlIntegerToChar
        988  3CF 0004EE09 RtlIntegerToUnicodeString
        989  3D0 00076F52 RtlInterlockedClearBitRun
        990  3D1 00032810 RtlInterlockedCompareExchange64
        991  3D2 00032845 RtlInterlockedFlushSList
        992  3D3 00033F08 RtlInterlockedPopEntrySList
        993  3D4 00033EEF RtlInterlockedPushEntrySList
         11  3D5 000327C0 RtlInterlockedPushListSList
        994  3D6 000B755D RtlInterlockedSetBitRun
        995  3D7 000BD5D2 RtlIoDecodeMemIoResource
        996  3D8 000BD1EA RtlIoEncodeMemIoResource
        997  3D9 000C3F2A RtlIpv4AddressToStringA
        998  3DA 000C3F63 RtlIpv4AddressToStringExA
        999  3DB 0005FDD7 RtlIpv4AddressToStringExW
       1000  3DC 0005FE5E RtlIpv4AddressToStringW
       1001  3DD 00060659 RtlIpv4StringToAddressA
       1002  3DE 000C42CB RtlIpv4StringToAddressExA
       1003  3DF 00060765 RtlIpv4StringToAddressExW
       1004  3E0 0005FB48 RtlIpv4StringToAddressW
       1005  3E1 000C3C32 RtlIpv6AddressToStringA
       1006  3E2 000C3E4B RtlIpv6AddressToStringExA
       1007  3E3 00061448 RtlIpv6AddressToStringExW
       1008  3E4 00061353 RtlIpv6AddressToStringW
       1009  3E5 00060A9D RtlIpv6StringToAddressA
       1010  3E6 000C408A RtlIpv6StringToAddressExA
       1011  3E7 0005FBF6 RtlIpv6StringToAddressExW
       1012  3E8 0005FC51 RtlIpv6StringToAddressW
       1013  3E9 000AC4CD RtlIsActivationContextActive
       1014  3EA 000A21CD RtlIsCriticalSectionLocked
       1015  3EB 00050A4A RtlIsCriticalSectionLockedByThread
       1016  3EC 00039366 RtlIsCurrentThreadAttachExempt
       1017  3ED 0003A282 RtlIsDosDeviceName_U
       1018  3EE 0005FEFD RtlIsGenericTableEmpty
       1019  3EF 000C2ED4 RtlIsGenericTableEmptyAvl
       1020  3F0 000C7CE3 RtlIsNameInExpression
       1021  3F1 000C491F RtlIsNameLegalDOS8Dot3
       1022  3F2 000C8DBD RtlIsNormalizedString
       1023  3F3 0005DF04 RtlIsTextUnicode
       1024  3F4 0003CC51 RtlIsThreadWithinLoaderCallout
       1025  3F5 0003856C RtlIsValidHandle
       1026  3F6 0003CCE1 RtlIsValidIndexHandle
       1027  3F7 000C55DF RtlIsValidLocaleName
       1028  3F8 00075030 RtlKnownExceptionFilter
       1029  3F9 0004408C RtlLCIDToCultureName
       1030  3FA 0004EFC0 RtlLargeIntegerAdd
       1031  3FB 0004F1A2 RtlLargeIntegerArithmeticShift
       1032  3FC 000C9139 RtlLargeIntegerDivide
       1033  3FD 0004F1CE RtlLargeIntegerNegate
       1034  3FE 0004F152 RtlLargeIntegerShiftLeft
       1035  3FF 0004F17A RtlLargeIntegerShiftRight
       1036  400 0004F1E2 RtlLargeIntegerSubtract
       1037  401 000B7E75 RtlLargeIntegerToChar
       1038  402 000439A3 RtlLcidToLocaleName
       1039  403 000222B0 RtlLeaveCriticalSection
       1040  404 00038CBF RtlLengthRequiredSid
       1041  405 00066E38 RtlLengthSecurityDescriptor
       1042  406 00038C4B RtlLengthSid
       1043  407 00051FF1 RtlLoadString
       1044  408 000B148C RtlLocalTimeToSystemTime
       1045  409 000462C6 RtlLocaleNameToLcid
       1046  40A 000C1BBA RtlLocateExtendedFeature
       1047  40B 000C16B6 RtlLocateLegacyContext
       1048  40C 000C1D0A RtlLockBootStatusData
       1049  40D 000C927C RtlLockCurrentThread
       1050  40E 000384ED RtlLockHeap
       1051  40F 000B62D0 RtlLockMemoryBlockLookaside
       1052  410 000A1B01 RtlLockMemoryStreamRegion
       1053  411 000680E3 RtlLockMemoryZone
       1054  412 000681B5 RtlLockModuleSection
       1055  413 000C9B9A RtlLogStackBackTrace
       1056  414 0003D52E RtlLookupAtomInAtomTable
       1057  415 0005DD9B RtlLookupElementGenericTable
       1058  416 00069DEE RtlLookupElementGenericTableAvl
       1059  417 0005DDBC RtlLookupElementGenericTableFull
       1060  418 00069E0F RtlLookupElementGenericTableFullAvl
       1061  419 000C0C6B RtlLookupEntryHashTable
       1062  41A 000665A4 RtlMakeSelfRelativeSD
       1063  41B 0006D6C9 RtlMapGenericMask
       1064  41C 000B2E00 RtlMapSecurityErrorToNtStatus
       1065  41D 00058A80 RtlMoveMemory
       1066  41E 0004201E RtlMultiAppendUnicodeStringBuffer
       1067  41F 0002E60D RtlMultiByteToUnicodeN
       1068  420 00070F48 RtlMultiByteToUnicodeSize
       1069  421 000BF19E RtlMultipleAllocateHeap
       1070  422 000BF21B RtlMultipleFreeHeap
       1071  423 000A2A6B RtlNewInstanceSecurityObject
       1072  424 000A2AE1 RtlNewSecurityGrantedAccess
       1073  425 00077801 RtlNewSecurityObject
       1074  426 0006E3C2 RtlNewSecurityObjectEx
       1075  427 000A2638 RtlNewSecurityObjectWithMultipleInheritance
       1076  428 0004B588 RtlNormalizeProcessParams
       1077  429 000667F4 RtlNormalizeString
       1078  42A 00062DC7 RtlNtPathNameToDosPathName
       1079  42B 0003643D RtlNtStatusToDosError
       1080  42C 0003647C RtlNtStatusToDosErrorNoTeb
       1081  42D 00059386 RtlNumberGenericTableElements
       1082  42E 000C2FBF RtlNumberGenericTableElementsAvl
       1083  42F 000B73B7 RtlNumberOfClearBits
       1084  430 000B72B4 RtlNumberOfSetBits
       1085  431 000C9BCA RtlNumberOfSetBitsUlongPtr
       1086  432 000B654E RtlOemStringToUnicodeSize
       1087  433 0006D1FB RtlOemStringToUnicodeString
       1088  434 0006D101 RtlOemToUnicodeN
       1089  435 000424F2 RtlOpenCurrentUser
       1090  436 000B2D13 RtlOwnerAcesPresent
       1091  437 0004303B RtlPcToFileHeader
       1092  438 000B561A RtlPinAtomInAtomTable
       1093  439 0009F52A RtlPopFrame
       1094  43A 0007867E RtlPrefixString
       1095  43B 00036C2E RtlPrefixUnicodeString
       1096  43C 000392DB RtlProcessFlsData
       1097  43D 000BF5BF RtlProtectHeap
       1098  43E 0009F507 RtlPushFrame
       1099  43F 00047649 RtlQueryActivationContextApplicationSettings
       1100  440 00064F43 RtlQueryAtomInAtomTable
       1101  441 000A24B3 RtlQueryCriticalSectionOwner
       1102  442 00033EB4 RtlQueryDepthSList
